file_name,label
new_york_1_window=133_vol=35%_gun=1.png,1
new_york_1_window=133_vol=70%_gun=1.png,1
new_york_1_window=134_gun=0.png,0
new_york_1_window=134_vol=8%_gun=1.png,1
new_york_1_window=134_vol=35%_gun=1.png,1
new_york_1_window=134_vol=70%_gun=1.png,1
new_york_1_window=135_gun=0.png,0
new_york_1_window=135_vol=8%_gun=1.png,1
new_york_1_window=135_vol=35%_gun=1.png,1
new_york_1_window=135_vol=70%_gun=1.png,1
new_york_1_window=136_gun=0.png,0
new_york_1_window=136_vol=8%_gun=1.png,1
new_york_1_window=136_vol=35%_gun=1.png,1
new_york_1_window=136_vol=70%_gun=1.png,1
new_york_1_window=137_gun=0.png,0
new_york_1_window=137_vol=8%_gun=1.png,1
new_york_1_window=137_vol=35%_gun=1.png,1
new_york_1_window=137_vol=70%_gun=1.png,1
new_york_1_window=138_gun=0.png,0
new_york_1_window=138_vol=8%_gun=1.png,1
new_york_1_window=138_vol=35%_gun=1.png,1
new_york_1_window=138_vol=70%_gun=1.png,1
new_york_1_window=139_gun=0.png,0
new_york_1_window=139_vol=8%_gun=1.png,1
new_york_1_window=139_vol=35%_gun=1.png,1
new_york_1_window=139_vol=70%_gun=1.png,1
new_york_1_window=140_gun=0.png,0
new_york_1_window=140_vol=8%_gun=1.png,1
new_york_1_window=140_vol=35%_gun=1.png,1
new_york_1_window=140_vol=70%_gun=1.png,1
new_york_1_window=141_gun=0.png,0
new_york_1_window=141_vol=8%_gun=0.png,0
new_york_1_window=141_vol=35%_gun=0.png,0
new_york_1_window=141_vol=70%_gun=0.png,0
new_york_1_window=142_gun=0.png,0
new_york_1_window=142_vol=8%_gun=1.png,1
new_york_1_window=142_vol=35%_gun=1.png,1
new_york_1_window=142_vol=70%_gun=1.png,1
new_york_1_window=143_gun=0.png,0
new_york_1_window=143_vol=8%_gun=0.png,0
new_york_1_window=143_vol=35%_gun=0.png,0
new_york_1_window=143_vol=70%_gun=0.png,0
new_york_1_window=144_gun=0.png,0
new_york_1_window=144_vol=8%_gun=1.png,1
new_york_1_window=144_vol=35%_gun=1.png,1
new_york_1_window=144_vol=70%_gun=1.png,1
new_york_1_window=145_gun=0.png,0
new_york_1_window=145_vol=8%_gun=1.png,1
new_york_1_window=145_vol=35%_gun=1.png,1
new_york_1_window=145_vol=70%_gun=1.png,1
new_york_1_window=146_gun=0.png,0
new_york_1_window=146_vol=8%_gun=1.png,1
new_york_1_window=146_vol=35%_gun=1.png,1
new_york_1_window=146_vol=70%_gun=1.png,1
new_york_1_window=147_gun=0.png,0
new_york_1_window=147_vol=8%_gun=0.png,0
new_york_1_window=147_vol=35%_gun=0.png,0
new_york_1_window=147_vol=70%_gun=0.png,0
new_york_1_window=148_gun=0.png,0
new_york_1_window=148_vol=8%_gun=1.png,1
new_york_1_window=148_vol=35%_gun=1.png,1
new_york_1_window=148_vol=70%_gun=1.png,1
new_york_1_window=149_gun=0.png,0
new_york_1_window=149_vol=8%_gun=1.png,1
new_york_1_window=149_vol=35%_gun=1.png,1
new_york_1_window=149_vol=70%_gun=1.png,1
new_york_1_window=150_gun=0.png,0
new_york_1_window=150_vol=8%_gun=1.png,1
new_york_1_window=150_vol=35%_gun=1.png,1
new_york_1_window=150_vol=70%_gun=1.png,1
new_york_1_window=151_gun=0.png,0
new_york_1_window=151_vol=8%_gun=1.png,1
new_york_1_window=151_vol=35%_gun=1.png,1
new_york_1_window=151_vol=70%_gun=1.png,1
new_york_1_window=152_gun=0.png,0
new_york_1_window=152_vol=8%_gun=0.png,0
new_york_1_window=152_vol=35%_gun=0.png,0
new_york_1_window=152_vol=70%_gun=0.png,0
new_york_1_window=153_gun=0.png,0
new_york_1_window=153_vol=8%_gun=1.png,1
new_york_1_window=153_vol=35%_gun=1.png,1
new_york_1_window=153_vol=70%_gun=1.png,1
new_york_1_window=154_gun=0.png,0
new_york_1_window=154_vol=8%_gun=1.png,1
new_york_1_window=154_vol=35%_gun=1.png,1
new_york_1_window=154_vol=70%_gun=1.png,1
new_york_1_window=155_gun=0.png,0
new_york_1_window=155_vol=8%_gun=1.png,1
new_york_1_window=155_vol=35%_gun=1.png,1
new_york_1_window=155_vol=70%_gun=1.png,1
new_york_1_window=156_gun=0.png,0
new_york_1_window=156_vol=8%_gun=0.png,0
new_york_1_window=156_vol=35%_gun=0.png,0
new_york_1_window=156_vol=70%_gun=0.png,0
new_york_1_window=157_gun=0.png,0
new_york_1_window=157_vol=8%_gun=1.png,1
new_york_1_window=157_vol=35%_gun=1.png,1
new_york_1_window=157_vol=70%_gun=1.png,1
new_york_1_window=158_gun=0.png,0
new_york_1_window=158_vol=8%_gun=1.png,1
new_york_1_window=158_vol=35%_gun=1.png,1
new_york_1_window=158_vol=70%_gun=1.png,1
new_york_1_window=159_gun=0.png,0
new_york_1_window=159_vol=8%_gun=1.png,1
new_york_1_window=159_vol=35%_gun=1.png,1
new_york_1_window=159_vol=70%_gun=1.png,1
new_york_1_window=160_gun=0.png,0
new_york_1_window=160_vol=8%_gun=1.png,1
new_york_1_window=160_vol=35%_gun=1.png,1
new_york_1_window=160_vol=70%_gun=1.png,1
new_york_1_window=161_gun=0.png,0
new_york_1_window=161_vol=8%_gun=1.png,1
new_york_1_window=161_vol=35%_gun=1.png,1
new_york_1_window=161_vol=70%_gun=1.png,1
new_york_1_window=162_gun=0.png,0
new_york_1_window=162_vol=8%_gun=0.png,0
new_york_1_window=162_vol=35%_gun=0.png,0
new_york_1_window=162_vol=70%_gun=0.png,0
new_york_1_window=163_gun=0.png,0
new_york_1_window=163_vol=8%_gun=1.png,1
new_york_1_window=163_vol=35%_gun=1.png,1
new_york_1_window=163_vol=70%_gun=1.png,1
new_york_1_window=164_gun=0.png,0
new_york_1_window=164_vol=8%_gun=1.png,1
new_york_1_window=164_vol=35%_gun=1.png,1
new_york_1_window=164_vol=70%_gun=1.png,1
new_york_1_window=165_gun=0.png,0
new_york_1_window=165_vol=8%_gun=0.png,0
new_york_1_window=165_vol=35%_gun=0.png,0
new_york_1_window=165_vol=70%_gun=0.png,0
new_york_1_window=166_gun=0.png,0
new_york_1_window=166_vol=8%_gun=1.png,1
new_york_1_window=166_vol=35%_gun=1.png,1
new_york_1_window=166_vol=70%_gun=1.png,1
new_york_1_window=167_gun=0.png,0
new_york_1_window=167_vol=8%_gun=1.png,1
new_york_1_window=167_vol=35%_gun=1.png,1
new_york_1_window=167_vol=70%_gun=1.png,1
new_york_1_window=168_gun=0.png,0
new_york_1_window=168_vol=8%_gun=0.png,0
new_york_1_window=168_vol=35%_gun=0.png,0
new_york_1_window=168_vol=70%_gun=0.png,0
new_york_1_window=169_gun=0.png,0
new_york_1_window=169_vol=8%_gun=1.png,1
new_york_1_window=169_vol=35%_gun=1.png,1
new_york_1_window=169_vol=70%_gun=1.png,1
new_york_1_window=170_gun=0.png,0
new_york_1_window=170_vol=8%_gun=1.png,1
new_york_1_window=170_vol=35%_gun=1.png,1
new_york_1_window=170_vol=70%_gun=1.png,1
new_york_1_window=171_gun=0.png,0
new_york_1_window=171_vol=8%_gun=1.png,1
new_york_1_window=171_vol=35%_gun=1.png,1
new_york_1_window=171_vol=70%_gun=1.png,1
new_york_1_window=172_gun=0.png,0
new_york_1_window=172_vol=8%_gun=0.png,0
new_york_1_window=172_vol=35%_gun=0.png,0
new_york_1_window=172_vol=70%_gun=0.png,0
new_york_1_window=173_gun=0.png,0
new_york_1_window=173_vol=8%_gun=1.png,1
new_york_1_window=173_vol=35%_gun=1.png,1
new_york_1_window=173_vol=70%_gun=1.png,1
new_york_1_window=174_gun=0.png,0
new_york_1_window=174_vol=8%_gun=1.png,1
new_york_1_window=174_vol=35%_gun=1.png,1
new_york_1_window=174_vol=70%_gun=1.png,1
new_york_1_window=175_gun=0.png,0
new_york_1_window=175_vol=8%_gun=1.png,1
new_york_1_window=175_vol=35%_gun=1.png,1
new_york_1_window=175_vol=70%_gun=1.png,1
new_york_1_window=176_gun=0.png,0
new_york_1_window=176_vol=8%_gun=1.png,1
new_york_1_window=176_vol=35%_gun=1.png,1
new_york_1_window=176_vol=70%_gun=1.png,1
new_york_1_window=177_gun=0.png,0
new_york_1_window=177_vol=8%_gun=1.png,1
new_york_1_window=177_vol=35%_gun=1.png,1
new_york_1_window=177_vol=70%_gun=1.png,1
new_york_1_window=178_gun=0.png,0
new_york_1_window=178_vol=8%_gun=0.png,0
new_york_1_window=178_vol=35%_gun=0.png,0
new_york_1_window=178_vol=70%_gun=0.png,0
new_york_1_window=179_gun=0.png,0
new_york_1_window=179_vol=8%_gun=1.png,1
new_york_1_window=179_vol=35%_gun=1.png,1
new_york_1_window=179_vol=70%_gun=1.png,1
new_york_1_window=180_gun=0.png,0
new_york_1_window=180_vol=8%_gun=0.png,0
new_york_1_window=180_vol=35%_gun=0.png,0
new_york_1_window=180_vol=70%_gun=0.png,0
new_york_1_window=181_gun=0.png,0
new_york_1_window=181_vol=8%_gun=1.png,1
new_york_1_window=181_vol=35%_gun=1.png,1
new_york_1_window=181_vol=70%_gun=1.png,1
new_york_1_window=182_gun=0.png,0
new_york_1_window=182_vol=8%_gun=0.png,0
new_york_1_window=182_vol=35%_gun=0.png,0
new_york_1_window=182_vol=70%_gun=0.png,0
new_york_1_window=183_gun=0.png,0
new_york_1_window=183_vol=8%_gun=0.png,0
new_york_1_window=183_vol=35%_gun=0.png,0
new_york_1_window=183_vol=70%_gun=0.png,0
new_york_1_window=184_gun=0.png,0
new_york_1_window=184_vol=8%_gun=1.png,1
new_york_1_window=184_vol=35%_gun=1.png,1
new_york_1_window=184_vol=70%_gun=1.png,1
new_york_1_window=185_gun=0.png,0
new_york_1_window=185_vol=8%_gun=1.png,1
new_york_1_window=185_vol=35%_gun=1.png,1
new_york_1_window=185_vol=70%_gun=1.png,1
new_york_1_window=186_gun=0.png,0
new_york_1_window=186_vol=8%_gun=1.png,1
new_york_1_window=186_vol=35%_gun=1.png,1
new_york_1_window=186_vol=70%_gun=1.png,1
new_york_1_window=187_gun=0.png,0
new_york_1_window=187_vol=8%_gun=0.png,0
new_york_1_window=187_vol=35%_gun=0.png,0
new_york_1_window=187_vol=70%_gun=0.png,0
new_york_1_window=188_gun=0.png,0
new_york_1_window=188_vol=8%_gun=1.png,1
new_york_1_window=188_vol=35%_gun=1.png,1
new_york_1_window=188_vol=70%_gun=1.png,1
new_york_1_window=189_gun=0.png,0
new_york_1_window=189_vol=8%_gun=1.png,1
new_york_1_window=189_vol=35%_gun=1.png,1
new_york_1_window=189_vol=70%_gun=1.png,1
new_york_1_window=190_gun=0.png,0
new_york_1_window=190_vol=8%_gun=1.png,1
new_york_1_window=190_vol=35%_gun=1.png,1
new_york_1_window=190_vol=70%_gun=1.png,1
new_york_1_window=191_gun=0.png,0
new_york_1_window=191_vol=8%_gun=1.png,1
new_york_1_window=191_vol=35%_gun=1.png,1
new_york_1_window=191_vol=70%_gun=1.png,1
new_york_1_window=192_gun=0.png,0
new_york_1_window=192_vol=8%_gun=1.png,1
new_york_1_window=192_vol=35%_gun=1.png,1
new_york_1_window=192_vol=70%_gun=1.png,1
new_york_1_window=193_gun=0.png,0
new_york_1_window=193_vol=8%_gun=0.png,0
new_york_1_window=193_vol=35%_gun=0.png,0
new_york_1_window=193_vol=70%_gun=0.png,0
new_york_1_window=194_gun=0.png,0
new_york_1_window=194_vol=8%_gun=1.png,1
new_york_1_window=194_vol=35%_gun=1.png,1
new_york_1_window=194_vol=70%_gun=1.png,1
new_york_1_window=195_gun=0.png,0
new_york_1_window=195_vol=8%_gun=0.png,0
new_york_1_window=195_vol=35%_gun=0.png,0
new_york_1_window=195_vol=70%_gun=0.png,0
new_york_1_window=196_gun=0.png,0
new_york_1_window=196_vol=8%_gun=1.png,1
new_york_1_window=196_vol=35%_gun=1.png,1
new_york_1_window=196_vol=70%_gun=1.png,1
new_york_1_window=197_gun=0.png,0
new_york_1_window=197_vol=8%_gun=1.png,1
new_york_1_window=197_vol=35%_gun=1.png,1
new_york_1_window=197_vol=70%_gun=1.png,1
new_york_1_window=198_gun=0.png,0
new_york_1_window=198_vol=8%_gun=0.png,0
new_york_1_window=198_vol=35%_gun=0.png,0
new_york_1_window=198_vol=70%_gun=0.png,0
new_york_1_window=199_gun=0.png,0
new_york_1_window=199_vol=8%_gun=0.png,0
new_york_1_window=199_vol=35%_gun=0.png,0
new_york_1_window=199_vol=70%_gun=0.png,0
new_york_1_window=200_gun=0.png,0
new_york_1_window=200_vol=8%_gun=1.png,1
new_york_1_window=200_vol=35%_gun=1.png,1
new_york_1_window=200_vol=70%_gun=1.png,1
new_york_1_window=201_gun=0.png,0
new_york_1_window=201_vol=8%_gun=1.png,1
new_york_1_window=201_vol=35%_gun=1.png,1
new_york_1_window=201_vol=70%_gun=1.png,1
new_york_1_window=202_gun=0.png,0
new_york_1_window=202_vol=8%_gun=0.png,0
new_york_1_window=202_vol=35%_gun=0.png,0
new_york_1_window=202_vol=70%_gun=0.png,0
new_york_1_window=203_gun=0.png,0
new_york_1_window=203_vol=8%_gun=1.png,1
new_york_1_window=203_vol=35%_gun=1.png,1
new_york_1_window=203_vol=70%_gun=1.png,1
new_york_1_window=204_gun=0.png,0
new_york_1_window=204_vol=8%_gun=1.png,1
new_york_1_window=204_vol=35%_gun=1.png,1
new_york_1_window=204_vol=70%_gun=1.png,1
new_york_1_window=205_gun=0.png,0
new_york_1_window=205_vol=8%_gun=1.png,1
new_york_1_window=205_vol=35%_gun=1.png,1
new_york_1_window=205_vol=70%_gun=1.png,1
new_york_1_window=206_gun=0.png,0
new_york_1_window=206_vol=8%_gun=1.png,1
new_york_1_window=206_vol=35%_gun=1.png,1
new_york_1_window=206_vol=70%_gun=1.png,1
new_york_1_window=207_gun=0.png,0
new_york_1_window=207_vol=8%_gun=1.png,1
new_york_1_window=207_vol=35%_gun=1.png,1
new_york_1_window=207_vol=70%_gun=1.png,1
new_york_1_window=208_gun=0.png,0
new_york_1_window=208_vol=8%_gun=1.png,1
new_york_1_window=208_vol=35%_gun=1.png,1
new_york_1_window=208_vol=70%_gun=1.png,1
new_york_1_window=209_gun=0.png,0
new_york_1_window=209_vol=8%_gun=1.png,1
new_york_1_window=209_vol=35%_gun=1.png,1
new_york_1_window=209_vol=70%_gun=1.png,1
new_york_1_window=210_gun=0.png,0
new_york_1_window=210_vol=8%_gun=0.png,0
new_york_1_window=210_vol=35%_gun=0.png,0
new_york_1_window=210_vol=70%_gun=0.png,0
new_york_1_window=211_gun=0.png,0
new_york_1_window=211_vol=8%_gun=1.png,1
new_york_1_window=211_vol=35%_gun=1.png,1
new_york_1_window=211_vol=70%_gun=1.png,1
new_york_1_window=212_gun=0.png,0
new_york_1_window=212_vol=8%_gun=1.png,1
new_york_1_window=212_vol=35%_gun=1.png,1
new_york_1_window=212_vol=70%_gun=1.png,1
new_york_1_window=213_gun=0.png,0
new_york_1_window=213_vol=8%_gun=1.png,1
new_york_1_window=213_vol=35%_gun=1.png,1
new_york_1_window=213_vol=70%_gun=1.png,1
new_york_1_window=214_gun=0.png,0
new_york_1_window=214_vol=8%_gun=1.png,1
new_york_1_window=214_vol=35%_gun=1.png,1
new_york_1_window=214_vol=70%_gun=1.png,1
new_york_1_window=215_gun=0.png,0
new_york_1_window=215_vol=8%_gun=1.png,1
new_york_1_window=215_vol=35%_gun=1.png,1
new_york_1_window=215_vol=70%_gun=1.png,1
new_york_1_window=216_gun=0.png,0
new_york_1_window=216_vol=8%_gun=0.png,0
new_york_1_window=216_vol=35%_gun=0.png,0
new_york_1_window=216_vol=70%_gun=0.png,0
new_york_1_window=217_gun=0.png,0
new_york_1_window=217_vol=8%_gun=0.png,0
new_york_1_window=217_vol=35%_gun=0.png,0
new_york_1_window=217_vol=70%_gun=0.png,0
new_york_1_window=218_gun=0.png,0
new_york_1_window=218_vol=8%_gun=0.png,0
new_york_1_window=218_vol=35%_gun=0.png,0
new_york_1_window=218_vol=70%_gun=0.png,0
new_york_1_window=219_gun=0.png,0
new_york_1_window=219_vol=8%_gun=1.png,1
new_york_1_window=219_vol=35%_gun=1.png,1
new_york_1_window=219_vol=70%_gun=1.png,1
new_york_1_window=220_gun=0.png,0
new_york_1_window=220_vol=8%_gun=1.png,1
new_york_1_window=220_vol=35%_gun=1.png,1
new_york_1_window=220_vol=70%_gun=1.png,1
new_york_1_window=221_gun=0.png,0
new_york_1_window=221_vol=8%_gun=1.png,1
new_york_1_window=221_vol=35%_gun=1.png,1
new_york_1_window=221_vol=70%_gun=1.png,1
new_york_1_window=222_gun=0.png,0
new_york_1_window=222_vol=8%_gun=1.png,1
new_york_1_window=222_vol=35%_gun=1.png,1
new_york_1_window=222_vol=70%_gun=1.png,1
new_york_1_window=223_gun=0.png,0
new_york_1_window=223_vol=8%_gun=1.png,1
new_york_1_window=223_vol=35%_gun=1.png,1
new_york_1_window=223_vol=70%_gun=1.png,1
new_york_1_window=224_gun=0.png,0
new_york_1_window=224_vol=8%_gun=1.png,1
new_york_1_window=224_vol=35%_gun=1.png,1
new_york_1_window=224_vol=70%_gun=1.png,1
new_york_1_window=225_gun=0.png,0
new_york_1_window=225_vol=8%_gun=0.png,0
new_york_1_window=225_vol=35%_gun=0.png,0
new_york_1_window=225_vol=70%_gun=0.png,0
new_york_1_window=226_gun=0.png,0
new_york_1_window=226_vol=8%_gun=1.png,1
new_york_1_window=226_vol=35%_gun=1.png,1
new_york_1_window=226_vol=70%_gun=1.png,1
new_york_1_window=227_gun=0.png,0
new_york_1_window=227_vol=8%_gun=1.png,1
new_york_1_window=227_vol=35%_gun=1.png,1
new_york_1_window=227_vol=70%_gun=1.png,1
new_york_1_window=228_gun=0.png,0
new_york_1_window=228_vol=8%_gun=1.png,1
new_york_1_window=228_vol=35%_gun=1.png,1
new_york_1_window=228_vol=70%_gun=1.png,1
new_york_1_window=229_gun=0.png,0
new_york_1_window=229_vol=8%_gun=1.png,1
new_york_1_window=229_vol=35%_gun=1.png,1
new_york_1_window=229_vol=70%_gun=1.png,1
new_york_1_window=230_gun=0.png,0
new_york_1_window=230_vol=8%_gun=1.png,1
new_york_1_window=230_vol=35%_gun=1.png,1
new_york_1_window=230_vol=70%_gun=1.png,1
new_york_1_window=231_gun=0.png,0
new_york_1_window=231_vol=8%_gun=1.png,1
new_york_1_window=231_vol=35%_gun=1.png,1
new_york_1_window=231_vol=70%_gun=1.png,1
new_york_1_window=232_gun=0.png,0
new_york_1_window=232_vol=8%_gun=1.png,1
new_york_1_window=232_vol=35%_gun=1.png,1
new_york_1_window=232_vol=70%_gun=1.png,1
new_york_1_window=233_gun=0.png,0
new_york_1_window=233_vol=8%_gun=0.png,0
new_york_1_window=233_vol=35%_gun=0.png,0
new_york_1_window=233_vol=70%_gun=0.png,0
new_york_1_window=234_gun=0.png,0
new_york_1_window=234_vol=8%_gun=1.png,1
new_york_1_window=234_vol=35%_gun=1.png,1
new_york_1_window=234_vol=70%_gun=1.png,1
new_york_1_window=235_gun=0.png,0
new_york_1_window=235_vol=8%_gun=1.png,1
new_york_1_window=235_vol=35%_gun=1.png,1
new_york_1_window=235_vol=70%_gun=1.png,1
new_york_1_window=236_gun=0.png,0
new_york_1_window=236_vol=8%_gun=1.png,1
new_york_1_window=236_vol=35%_gun=1.png,1
new_york_1_window=236_vol=70%_gun=1.png,1
new_york_1_window=237_gun=0.png,0
new_york_1_window=237_vol=8%_gun=1.png,1
new_york_1_window=237_vol=35%_gun=1.png,1
new_york_1_window=237_vol=70%_gun=1.png,1
new_york_1_window=238_gun=0.png,0
new_york_1_window=238_vol=8%_gun=1.png,1
new_york_1_window=238_vol=35%_gun=1.png,1
new_york_1_window=238_vol=70%_gun=1.png,1
new_york_1_window=239_gun=0.png,0
new_york_1_window=239_vol=8%_gun=1.png,1
new_york_1_window=239_vol=35%_gun=1.png,1
new_york_1_window=239_vol=70%_gun=1.png,1
new_york_1_window=240_gun=0.png,0
new_york_1_window=240_vol=8%_gun=1.png,1
new_york_1_window=240_vol=35%_gun=1.png,1
new_york_1_window=240_vol=70%_gun=1.png,1
new_york_1_window=241_gun=0.png,0
new_york_1_window=241_vol=8%_gun=1.png,1
new_york_1_window=241_vol=35%_gun=1.png,1
new_york_1_window=241_vol=70%_gun=1.png,1
new_york_1_window=242_gun=0.png,0
new_york_1_window=242_vol=8%_gun=1.png,1
new_york_1_window=242_vol=35%_gun=1.png,1
new_york_1_window=242_vol=70%_gun=1.png,1
new_york_1_window=243_gun=0.png,0
new_york_1_window=243_vol=8%_gun=1.png,1
new_york_1_window=243_vol=35%_gun=1.png,1
new_york_1_window=243_vol=70%_gun=1.png,1
new_york_1_window=244_gun=0.png,0
new_york_1_window=244_vol=8%_gun=1.png,1
new_york_1_window=244_vol=35%_gun=1.png,1
new_york_1_window=244_vol=70%_gun=1.png,1
new_york_1_window=245_gun=0.png,0
new_york_1_window=245_vol=8%_gun=1.png,1
new_york_1_window=245_vol=35%_gun=1.png,1
new_york_1_window=245_vol=70%_gun=1.png,1
new_york_1_window=246_gun=0.png,0
new_york_1_window=246_vol=8%_gun=1.png,1
new_york_1_window=246_vol=35%_gun=1.png,1
new_york_1_window=246_vol=70%_gun=1.png,1
new_york_1_window=247_gun=0.png,0
new_york_1_window=247_vol=8%_gun=1.png,1
new_york_1_window=247_vol=35%_gun=1.png,1
new_york_1_window=247_vol=70%_gun=1.png,1
new_york_1_window=248_gun=0.png,0
new_york_1_window=248_vol=8%_gun=1.png,1
new_york_1_window=248_vol=35%_gun=1.png,1
new_york_1_window=248_vol=70%_gun=1.png,1
new_york_1_window=249_gun=0.png,0
new_york_1_window=249_vol=8%_gun=1.png,1
new_york_1_window=249_vol=35%_gun=1.png,1
new_york_1_window=249_vol=70%_gun=1.png,1
new_york_1_window=250_gun=0.png,0
new_york_1_window=250_vol=8%_gun=1.png,1
new_york_1_window=250_vol=35%_gun=1.png,1
new_york_1_window=250_vol=70%_gun=1.png,1
new_york_1_window=251_gun=0.png,0
new_york_1_window=251_vol=8%_gun=1.png,1
new_york_1_window=251_vol=35%_gun=1.png,1
new_york_1_window=251_vol=70%_gun=1.png,1
new_york_1_window=252_gun=0.png,0
new_york_1_window=252_vol=8%_gun=1.png,1
new_york_1_window=252_vol=35%_gun=1.png,1
new_york_1_window=252_vol=70%_gun=1.png,1
new_york_1_window=253_gun=0.png,0
new_york_1_window=253_vol=8%_gun=1.png,1
new_york_1_window=253_vol=35%_gun=1.png,1
new_york_1_window=253_vol=70%_gun=1.png,1
new_york_1_window=254_gun=0.png,0
new_york_1_window=254_vol=8%_gun=0.png,0
new_york_1_window=254_vol=35%_gun=0.png,0
new_york_1_window=254_vol=70%_gun=0.png,0
new_york_1_window=255_gun=0.png,0
new_york_1_window=255_vol=8%_gun=1.png,1
new_york_1_window=255_vol=35%_gun=1.png,1
new_york_1_window=255_vol=70%_gun=1.png,1
new_york_1_window=256_gun=0.png,0
new_york_1_window=256_vol=8%_gun=1.png,1
new_york_1_window=256_vol=35%_gun=1.png,1
new_york_1_window=256_vol=70%_gun=1.png,1
new_york_1_window=257_gun=0.png,0
new_york_1_window=257_vol=8%_gun=1.png,1
new_york_1_window=257_vol=35%_gun=1.png,1
new_york_1_window=257_vol=70%_gun=1.png,1
new_york_1_window=258_gun=0.png,0
new_york_1_window=258_vol=8%_gun=1.png,1
new_york_1_window=258_vol=35%_gun=1.png,1
new_york_1_window=258_vol=70%_gun=1.png,1
new_york_1_window=259_gun=0.png,0
new_york_1_window=259_vol=8%_gun=1.png,1
new_york_1_window=259_vol=35%_gun=1.png,1
new_york_1_window=259_vol=70%_gun=1.png,1
new_york_1_window=260_gun=0.png,0
new_york_1_window=260_vol=8%_gun=1.png,1
new_york_1_window=260_vol=35%_gun=1.png,1
new_york_1_window=260_vol=70%_gun=1.png,1
new_york_1_window=261_gun=0.png,0
new_york_1_window=261_vol=8%_gun=1.png,1
new_york_1_window=261_vol=35%_gun=1.png,1
new_york_1_window=261_vol=70%_gun=1.png,1
new_york_1_window=262_gun=0.png,0
new_york_1_window=262_vol=8%_gun=1.png,1
new_york_1_window=262_vol=35%_gun=1.png,1
new_york_1_window=262_vol=70%_gun=1.png,1
new_york_1_window=263_gun=0.png,0
new_york_1_window=263_vol=8%_gun=1.png,1
new_york_1_window=263_vol=35%_gun=1.png,1
new_york_1_window=263_vol=70%_gun=1.png,1
new_york_1_window=264_gun=0.png,0
new_york_1_window=264_vol=8%_gun=1.png,1
new_york_1_window=264_vol=35%_gun=1.png,1
new_york_1_window=264_vol=70%_gun=1.png,1
new_york_1_window=265_gun=0.png,0
new_york_1_window=265_vol=8%_gun=1.png,1
new_york_1_window=265_vol=35%_gun=1.png,1
new_york_1_window=265_vol=70%_gun=1.png,1
new_york_1_window=266_gun=0.png,0
new_york_1_window=266_vol=8%_gun=1.png,1
new_york_1_window=266_vol=35%_gun=1.png,1
new_york_1_window=266_vol=70%_gun=1.png,1
new_york_1_window=267_gun=0.png,0
new_york_1_window=267_vol=8%_gun=0.png,0
new_york_1_window=267_vol=35%_gun=0.png,0
new_york_1_window=267_vol=70%_gun=0.png,0
new_york_1_window=268_gun=0.png,0
new_york_1_window=268_vol=8%_gun=1.png,1
new_york_1_window=268_vol=35%_gun=1.png,1
new_york_1_window=268_vol=70%_gun=1.png,1
new_york_1_window=269_gun=0.png,0
new_york_1_window=269_vol=8%_gun=1.png,1
new_york_1_window=269_vol=35%_gun=1.png,1
new_york_1_window=269_vol=70%_gun=1.png,1
new_york_1_window=270_gun=0.png,0
new_york_1_window=270_vol=8%_gun=1.png,1
new_york_1_window=270_vol=35%_gun=1.png,1
new_york_1_window=270_vol=70%_gun=1.png,1
new_york_1_window=271_gun=0.png,0
new_york_1_window=271_vol=8%_gun=1.png,1
new_york_1_window=271_vol=35%_gun=1.png,1
new_york_1_window=271_vol=70%_gun=1.png,1
new_york_1_window=272_gun=0.png,0
new_york_1_window=272_vol=8%_gun=1.png,1
new_york_1_window=272_vol=35%_gun=1.png,1
new_york_1_window=272_vol=70%_gun=1.png,1
new_york_1_window=273_gun=0.png,0
new_york_1_window=273_vol=8%_gun=1.png,1
new_york_1_window=273_vol=35%_gun=1.png,1
new_york_1_window=273_vol=70%_gun=1.png,1
new_york_1_window=274_gun=0.png,0
new_york_1_window=274_vol=8%_gun=1.png,1
new_york_1_window=274_vol=35%_gun=1.png,1
new_york_1_window=274_vol=70%_gun=1.png,1
new_york_1_window=275_gun=0.png,0
new_york_1_window=275_vol=8%_gun=0.png,0
new_york_1_window=275_vol=35%_gun=0.png,0
new_york_1_window=275_vol=70%_gun=0.png,0
new_york_1_window=276_gun=0.png,0
new_york_1_window=276_vol=8%_gun=1.png,1
new_york_1_window=276_vol=35%_gun=1.png,1
new_york_1_window=276_vol=70%_gun=1.png,1
new_york_1_window=277_gun=0.png,0
new_york_1_window=277_vol=8%_gun=1.png,1
new_york_1_window=277_vol=35%_gun=1.png,1
new_york_1_window=277_vol=70%_gun=1.png,1
new_york_1_window=278_gun=0.png,0
new_york_1_window=278_vol=8%_gun=1.png,1
new_york_1_window=278_vol=35%_gun=1.png,1
new_york_1_window=278_vol=70%_gun=1.png,1
new_york_1_window=279_gun=0.png,0
new_york_1_window=279_vol=8%_gun=1.png,1
new_york_1_window=279_vol=35%_gun=1.png,1
new_york_1_window=279_vol=70%_gun=1.png,1
new_york_1_window=280_gun=0.png,0
new_york_1_window=280_vol=8%_gun=1.png,1
new_york_1_window=280_vol=35%_gun=1.png,1
new_york_1_window=280_vol=70%_gun=1.png,1
new_york_1_window=281_gun=0.png,0
new_york_1_window=281_vol=8%_gun=1.png,1
new_york_1_window=281_vol=35%_gun=1.png,1
new_york_1_window=281_vol=70%_gun=1.png,1
new_york_1_window=282_gun=0.png,0
